favorite_count,source,text,in_reply_to_screen_name,is_retweet,created_at,retweet_count,id_str
38,Twitter Web Client,"Advice for ""nervous fliers"":

don't fly Aeroflot

https://t.co/AVtCkaQmoB https://t.co/9oBTD5huxW",,False,Mon Jan 23 22:43:48 +0000 2017,11,823662544661479424
599,Twitter Web Client,"Verified account for @IvankaTrump is pushing an FSB flying app that spies on Americans, coded by the GRU… https://t.co/wf9doQFtdI",,False,Mon Jan 23 22:44:27 +0000 2017,950,823662709422063617
26,Twitter Web Client,"Ask @realDonaldTrump about that one 
#FTD #Dysphasia #TrumpsHealth https://t.co/j4qkhUUZ5x",,False,Mon Jan 23 22:45:44 +0000 2017,11,823663031687270403
62,Twitter Web Client,"Other apps to delete or remove permissions, coded by GRU to track you, include Prisma App, yes the cute photo app c… https://t.co/Yv4PuReGpB",,False,Mon Jan 23 22:48:27 +0000 2017,77,823663716839333892
63,Twitter Web Client,Do you have Prisma (photos) on your phone? Check its permissions. It listens to you ALL THE TIME and steals ALL you… https://t.co/wIX8Izf8PE,,False,Mon Jan 23 22:49:19 +0000 2017,78,823663933852622850
7,Twitter Web Client,"@Soxfan311 @ProductHunt Of prisma, or this piece of shit?
https://t.co/AVtCkaQmoB",Soxfan311,False,Mon Jan 23 22:50:14 +0000 2017,3,823664165231480832
2,Twitter Web Client,@djculchie check its permissions,djculchie,False,Mon Jan 23 23:03:09 +0000 2017,0,823667415921795072
19,Twitter Web Client,.@ThomasJefUnit99 @Soxfan311 @ProductHunt I think Product Hunt needs to stop recommending Russian trackers https://t.co/AVtCkaQmoB,ThomasJefUnit99,False,Mon Jan 23 23:32:46 +0000 2017,16,823674869179174912
46,Twitter Web Client,.@TechCrunch @ProductHunt @Gizmodo can you STOP promoting GRU-FSB apps like this that track Americans @IvankaTrump https://t.co/AVtCkaQmoB,,False,Mon Jan 23 23:34:55 +0000 2017,57,823675408264691712
54,Twitter Web Client,White House Spokesman Changes the Story on #MoscowMike @GenFlynn’s Calls to Russian Ambassador https://t.co/jrheW9XpqL cc @SenJohnMcCain,,False,Tue Jan 24 00:00:50 +0000 2017,51,823681933775400965
4,Twitter Web Client,@kevinpowers70 thank you :),kevinpowers70,False,Tue Jan 24 00:06:53 +0000 2017,0,823683454491590656
8,Twitter Web Client,@140xLangame @kevinpowers70 @20committee @MalcolmNance @ericgarland It's a theory. It's consistent with the facts,140xLangame,False,Tue Jan 24 00:07:22 +0000 2017,2,823683578101907456
10,Twitter for iPhone,Translate at own risk :) https://t.co/er1gIbzlqI,,False,Tue Jan 24 01:14:00 +0000 2017,2,823700345801031680
35,Twitter Web Client,"Because the Russians say so. 
Check the url (on Sputnik) 
https://t.co/AVtCkaQmoB https://t.co/jPw5V4Ol8O",,False,Tue Jan 24 02:07:35 +0000 2017,29,823713830886866945
54,Twitter Web Client,"Alex Gervash says he's Israeli not Russian

AWKWARD
https://t.co/AVtCkaQmoB https://t.co/9oBTD5huxW",,False,Tue Jan 24 02:10:03 +0000 2017,19,823714449307668480
57,Twitter Web Client,"@jryangolden yes he follows the head of Rusano, 100% - @FBI @NSA @20committee @GCHQ @CIA",jryangolden,False,Tue Jan 24 02:21:01 +0000 2017,29,823717209067454465
52,Twitter Web Client,"'US Officials' also told @NYTimes ""FBI sees no clear links between Trump and Russia"" 

that was also bullshit https://t.co/V4ZUzLGiWc",,False,Tue Jan 24 02:35:46 +0000 2017,27,823720921798234113
92,Twitter Web Client,"Define ""US Officials"" as NYT reported ""FBI Sees No Ties Between Trump and Russia"" and sourced it to ""officials"". Th… https://t.co/2ZbUdlXN5w",,False,Tue Jan 24 02:37:44 +0000 2017,62,823721415245492225
91,Twitter Web Client,"I'll FOIA the @FBI and see if I get GLOMARed again (which I will)

cc @BradMossEsq @MarkSZaidEsq https://t.co/FtIiGjha6d",,False,Tue Jan 24 02:38:19 +0000 2017,47,823721562809503746
35,Pullquote: save and share quotes,Please note WSJ completely at odds with current WaPo stenography - WSJ https://t.co/uyXeBcyl8W https://t.co/l4WgHtcbJR,,False,Tue Jan 24 02:56:53 +0000 2017,32,823726237256478720
44,Twitter Web Client,"Compare and contrast @nakashimae BS  ""Mike Flynn not a target of any FBI counterintelligence investigation, U.S. of… https://t.co/vcWqUG64Y1",,False,Tue Jan 24 02:59:07 +0000 2017,33,823726797716148224
150,Twitter Web Client,"People must stop wetting pants when unnamed FBI ""officials"" pass obvious bullshit to newspapers. @GenFlynn under ma… https://t.co/FqInsshqAq",,False,Tue Jan 24 03:00:28 +0000 2017,99,823727136724975616
105,Twitter Web Client,"Contra @nakashimae, #MoscowMike under investigation by not only @FBI but also @CIA @NSA and the Treasury. Latest ca… https://t.co/4dvnQyTvew",,False,Tue Jan 24 03:01:26 +0000 2017,92,823727381781344256
155,Twitter Web Client,"The trick, folks, is to hold steady and not faint like Victorian ladies when first piece of spin crosses your path.… https://t.co/G5wR3coEfX",,False,Tue Jan 24 03:03:07 +0000 2017,78,823727806131609600
108,Twitter Web Client,"Yes it does - @nakashimae @washingtonpost should never have reported it, when all other reporting lists multiple IC… https://t.co/ZQRDzftkbJ",,False,Tue Jan 24 03:04:20 +0000 2017,57,823728110508109824
59,Twitter Web Client,"No, no they didn't.
@nakashimae clearly needs a subscription to REAL journalism at @WSJ. https://t.co/8n1kmBMsWa https://t.co/HiBc5lMnYX",,False,Tue Jan 24 03:06:16 +0000 2017,29,823728595688419328
94,Twitter Web Client,"Agencies with #MoscowMike under investigation include, but are not limited to:
Treasury
CIA
NSA
FBI 
(plus foreign)… https://t.co/VWYKox6CP9",,False,Tue Jan 24 03:07:31 +0000 2017,84,823728911783751686
74,Twitter Web Client,"And despite @nakashimae literally risible piece, the WSJ correctly reports that the taping of @GenFlynn has gone on… https://t.co/jD0HuQp4km",,False,Tue Jan 24 03:08:14 +0000 2017,44,823729092096884736
6,Twitter Web Client,@PFIF61 who says they have?,PFIF61,False,Tue Jan 24 03:13:36 +0000 2017,0,823730445204459520
0,Twitter Web Client,@bleigh6 indeed,bleigh6,False,Tue Jan 24 03:19:26 +0000 2017,0,823731911663222786
5,Twitter Web Client,@jryangolden Does he use SVB? where is HQ located? (Silicon Vallet Bank),jryangolden,False,Tue Jan 24 03:20:51 +0000 2017,3,823732268892127232
4,Twitter Web Client,@jryangolden @a_gervash @DKinMN Lebedev? any relation to the politician??,jryangolden,False,Tue Jan 24 03:22:00 +0000 2017,2,823732555593711616
0,Twitter Web Client,@jryangolden I need to talk to you tomorrow. please follow me and DM thank you (tomorrow),jryangolden,False,Tue Jan 24 03:22:40 +0000 2017,1,823732723932102656
1,Twitter Web Client,@jryangolden stay safe bro,jryangolden,False,Tue Jan 24 03:23:51 +0000 2017,0,823733021572468736
160,Twitter Web Client,"I invite that tosser to sue me. Discovery will be fucking awesome. 
f*** you, @GenFlynn, and the bear you rode in o… https://t.co/H6gz8NGVZv",,False,Tue Jan 24 03:27:27 +0000 2017,46,823733928867622912
1,Twitter Web Client,"@TonsOfPhun @th3j35t3r well, I am Jester's devoted follower and would love his thoughts on it",TonsOfPhun,False,Tue Jan 24 03:28:06 +0000 2017,0,823734093666013185
24,Twitter Web Client,"LOL
you reckon? https://t.co/PkXjGvICXa",,False,Tue Jan 24 03:30:26 +0000 2017,10,823734678335221760
69,Twitter Web Client,@slak909 @nakashimae @washingtonpost her sources are shite. https://t.co/Hyp0RSaE53,slak909,False,Tue Jan 24 03:32:45 +0000 2017,30,823735263331569665
327,Twitter Web Client,Journalists your assignment for tomorrow is ASK @IvankaTrump WHY she pushed unknown Russian app with no followers that tracks Americans 1/2,,False,Tue Jan 24 03:34:52 +0000 2017,259,823735795068661760
90,Twitter Web Client,Don't just say 'ooh Russian app'. @IvankaTrumpHQ a VERIFIED account. Who on team pushed unknown Russian plane-tracking app? ASK THE QUESTION,,False,Tue Jan 24 03:36:16 +0000 2017,48,823736147096535040
21,Twitter Web Client,And journalists mapping the Steele dossier with @IvankaTrump and the Russian flying app check Rusano,,False,Tue Jan 24 03:38:11 +0000 2017,13,823736627998720000
36,Twitter Web Client,"Ah well, 

girls with reduced social responsibility 'bout to reduce your social.

#Плохотолькосуки

@th3j35t3r… https://t.co/n3TC3O0aQd",,False,Tue Jan 24 03:43:45 +0000 2017,12,823738031358308354
39,Twitter Web Client,"Which employee?

Very important https://t.co/bch2s2J6F9",,False,Tue Jan 24 03:44:24 +0000 2017,17,823738193426206725
58,Twitter Web Client,WHICH EMPLOYEE OF VERIFIED IVANKA TRUMP ACCOUNT ASKED AMERICANS TO BUY UNKNOWN PLANE TRACKING APP cc @NSA @FBI https://t.co/bch2s2J6F9,,False,Tue Jan 24 03:45:00 +0000 2017,43,823738345637416961
197,Twitter Web Client,I don't care. Is exact parallel to @FBIRecordsVault. We just caught an employee of @IvankaTrump pushing unknown GRU… https://t.co/oBRM0tpEHN,,False,Tue Jan 24 03:47:35 +0000 2017,139,823738995486101504
0,Twitter Web Client,@pgpug @JaneSays10 OH?,pgpug,False,Tue Jan 24 03:47:46 +0000 2017,0,823739043510939648
1,Twitter Web Client,@MarzTek oh?,MarzTek,False,Tue Jan 24 03:51:53 +0000 2017,0,823740078107324417
2,Twitter Web Client,@MarzTek always take a screenshot when that happens,MarzTek,False,Tue Jan 24 03:52:07 +0000 2017,0,823740137376976896
2,Twitter Web Client,@JaneSays10 LOL,JaneSays10,False,Tue Jan 24 03:53:07 +0000 2017,0,823740386409644032
1,Twitter Web Client,"@ThomasJefUnit99 @zachsdorfman @Evan_McMullin OK. 

I think John has good sources. I trust him.",ThomasJefUnit99,False,Tue Jan 24 03:56:21 +0000 2017,0,823741201157332993
66,Twitter Web Client,Was @JeffSessions confirmed yet? Because BS @nakashimae WaPo story stinks of his trying to kill something (won't wo… https://t.co/FxTNU01n16,,False,Tue Jan 24 03:57:43 +0000 2017,45,823741547137134592
6,Twitter Web Client,@BBender87 @GenFlynn Holy shit please screen grab,BBender87,False,Tue Jan 24 04:06:22 +0000 2017,0,823743723083272192
105,Twitter Web Client,"I'm guessing you live in Canada, Putinbot followed by @Wikileaks whose entire account I have now screenshot https://t.co/dYQ0Q9OopE",,False,Tue Jan 24 04:18:01 +0000 2017,28,823746655652605952
32,Twitter Web Client,"It took me 41 screenshots but I have his entire account, tweets, likes, followers, following 
sounds like Wikileaks… https://t.co/uovXBRkVQ1",,False,Tue Jan 24 04:21:27 +0000 2017,14,823747517737213953
21,Twitter Web Client,"well let's see. 
Massive interest in FTC
29 tweets but followed by @Wikileaks
uses ""libel"" a lot
I don't think this… https://t.co/W1a6BX2ENr",,False,Tue Jan 24 04:22:57 +0000 2017,8,823747895681843200
9,Twitter Web Client,"Hey @WLTaskForce #tapsmike IS THIS THING ON??

#OhCanada cc your avid follower @wikileaks
@IvankaTrumpHQ you need t… https://t.co/aOHZOmBSi0",,False,Tue Jan 24 04:25:04 +0000 2017,6,823748429960642560
22,Twitter Web Client,"I'm about to do that all over you for free*, @rootntootnputin @wikileaks.
You put the ""leaks"" in ""wikileaks""

#GoldenGate 

*metaphorically",,False,Tue Jan 24 04:27:59 +0000 2017,5,823749160583237633
31,Twitter Web Client,.@Liberal_Rags @wikileaks Oh good we can ask them if verified who he is. verified account? United Airlines will be able to tell us,Liberal_Rags,False,Tue Jan 24 04:30:01 +0000 2017,16,823749674897145856
78,Twitter Web Client,"Recap before bed. 1/n
@IvankaTrump verified account @IvankaTrumpHQ pushes unknown Russian GRU app that tracks Americans on planes @NSA",,False,Tue Jan 24 04:32:32 +0000 2017,75,823750308614508549
29,Twitter Web Client,"2/n the coder of that app denies being Russian, says he is Israeli. @Sputnik disagrees @IvankaTrumpHQ @FBI @NSA https://t.co/AVtCkaQmoB",,False,Tue Jan 24 04:33:27 +0000 2017,25,823750538772750336
46,Twitter Web Client,"3/n a Putinbot account created in 2009 with 29 tweets, followed by @United AND @wikileaks attacks me to defend app, changes name &amp; handle",,False,Tue Jan 24 04:35:23 +0000 2017,28,823751026457149440
40,Twitter Web Client,4/n firstly @IvankaTrump must account for @IvankaTrumpHQ pushing a GRU flight-tracking app with no followers ....,,False,Tue Jan 24 04:36:01 +0000 2017,25,823751184913727488
33,Twitter Web Client,5/n final so @United &amp; @Wikileaks but especially @United should be able to tell America who that Putinbot is cc @NSA @FBI @CIA @IvankaTrump,,False,Tue Jan 24 04:37:22 +0000 2017,19,823751524216086530
36,Twitter Web Client,I stand with #Ukraine @radiogalaxy4 dear brothers and sisters we stand with you!,radiogalaxy4,False,Tue Jan 24 04:39:33 +0000 2017,4,823752073254670337
2,Twitter Web Client,@sepulcralshrine @Too_Much_Gold @ByYourLogic @sam_kriss @Bernstein @evepeyser @BaileyJayTweets @kurteichenwald @jack I am open to this.,sepulcralshrine,False,Tue Jan 24 04:43:11 +0000 2017,1,823752986660900865
1,Twitter Web Client,@sepulcralshrine @Too_Much_Gold @ByYourLogic @sam_kriss @Bernstein @evepeyser @BaileyJayTweets @kurteichenwald @jack requires #Trexit.,sepulcralshrine,False,Tue Jan 24 04:43:23 +0000 2017,1,823753038070431744
31,Twitter Web Client,"Yes, I did not like to see @jasoninthehouse in that troll's follow list AT ALL. @lburbo @wikileaks @realDonaldTrump",lburbo,False,Tue Jan 24 04:43:58 +0000 2017,10,823753185483489280
24,Twitter Web Client,@jryangolden @FBI @nsa @20committee @GCHQ @CIA note the above gentlemen cc @th3j35t3r @Approximation_1 @TAPSTRIMEDIA @jaketapper,jryangolden,False,Tue Jan 24 04:47:20 +0000 2017,9,823754032464494594
43,Twitter Web Client,Absolute lies. https://t.co/9oBTD5huxW,,False,Tue Jan 24 04:47:37 +0000 2017,6,823754102467395584
56,Twitter Web Client,Everybody that follows me cross check with the Steele dossier on payment to hackers @20committee https://t.co/aoAcom3WAL,,False,Tue Jan 24 04:48:33 +0000 2017,36,823754339076505600
24,Twitter Web Client,"Nothing will assist you. @United know who you are. 29 tweets, followed by @United and @Wikileaks.
We have you.
cc… https://t.co/M5ResVuHGO",,False,Tue Jan 24 04:51:37 +0000 2017,11,823755109632970753
16,Twitter for iPhone,@th3j35t3r i can now retire happy,th3j35t3r,False,Tue Jan 24 11:21:02 +0000 2017,0,823853110695227393
9,Twitter for iPhone,Very well lets have one by Tuesday :) https://t.co/r3eKzqXH4B,,False,Tue Jan 24 11:24:13 +0000 2017,1,823853912276889600
11,Twitter for iPhone,This one got the least play but is the most important and will be most ignored. No Brexit supporter should care https://t.co/QYW5mfRxa6,,False,Tue Jan 24 11:25:35 +0000 2017,7,823854255161348096
8,Twitter for iPhone,What's your point? ;) https://t.co/KBLfZUlRZv,,False,Tue Jan 24 11:26:31 +0000 2017,1,823854488981307392
13,Twitter for iPhone,"She's right. Verdict strengthens legislature, says short one line bill is fine, devolved no power to stop #brexit https://t.co/7Rm9Zh60a3",,False,Tue Jan 24 11:30:19 +0000 2017,9,823855447354568704
45,Twitter Web Client,"oh look @20Committee, ""rootntootnputin"" ran away but not before I got his whole account @wikileaks",LouiseMensch,False,Tue Jan 24 12:04:28 +0000 2017,8,823864041835741186
23,Twitter for iPhone,.@MKiesilainen @20committee absolutely later today will throw it up in a shared google folder for journalists to crowdsource,MKiesilainen,False,Tue Jan 24 12:26:45 +0000 2017,8,823869646604533760
30,Twitter for iPhone,You assume wrong. @potus demanding revelation of a source @cia has reason to believe he'd expose would be an illega… https://t.co/fuDJZVQIlX,,False,Tue Jan 24 12:31:47 +0000 2017,18,823870913150119938
48,Twitter for iPhone,It is the duty of @ODNIgov @cia @fbi @nsa NOT to obey an illegal order (such as exposing source) even if potus give… https://t.co/jpBpm7ENbm,,False,Tue Jan 24 12:32:51 +0000 2017,30,823871185142382593
4,Twitter for iPhone,@AceInCharlotte @BaileySam Anna. Did you record the landing times,AceInCharlotte,False,Tue Jan 24 13:58:07 +0000 2017,1,823892642346004480
31,Twitter for iPhone,@SarahRIles @AceInCharlotte @Khanoisseur sorry Ivana it sure does and we tracked MKATE for a year https://t.co/ldZ7As2VN9,SarahRIles,False,Tue Jan 24 14:02:31 +0000 2017,8,823893748161609730
4,Twitter for iPhone,@submergingmkt why mention Mcohen on 4th?,submergingmkt,False,Tue Jan 24 17:11:16 +0000 2017,0,823941248427945985
1,Twitter for iPhone,https://t.co/8WAEr9y6hf,,False,Tue Jan 24 17:15:25 +0000 2017,2,823942292415410177
13,Twitter for iPhone,Not victim https://t.co/LcFuoY4IlT,,False,Tue Jan 24 17:22:40 +0000 2017,9,823944118472740865
24,Twitter for iPhone,Codename of @IvankaTrumpHQ Russian flight tracker app defender before he changed it @panamapayer https://t.co/0lAzGiggj7,,False,Tue Jan 24 17:23:53 +0000 2017,25,823944425961353216
38,Twitter for iPhone,Enter to:panamapayper into your search bar to see whom @IvankaTrumpHQ defender interacted with https://t.co/0lAzGiggj7,,False,Tue Jan 24 17:24:43 +0000 2017,34,823944635659784193
10,Twitter for iPhone,Hmmm https://t.co/tEEna5oUxK,,False,Tue Jan 24 17:24:57 +0000 2017,5,823944690902990849
15,Twitter for iPhone,Oh https://t.co/ek8jtajPkm,,False,Tue Jan 24 17:25:05 +0000 2017,8,823944728035160064
19,Twitter for iPhone,Cc @nsa @fbi @USTreasury @nsa @panamapayper @IvankaTrumpHQ re Russian flight app https://t.co/YT05OlRrBZ,,False,Tue Jan 24 17:27:31 +0000 2017,21,823945337878564864
